startdate,enddate,status,progress,durationinseconds,finished,recordeddate,responseid,externalreference,distributionchannel,userlanguage,pol_feeling_1,pol_feeling_2,pol_feeling_3,rep_pov,dem_pov,vote_registr,vote1,vote2,vote3_1,follow_politics,follow_trump,news_source_3_1,news_source_3_2,news_source_3_3,news_source_3_4,news_source_3_10,news_source_3_5,news_source_3_6,news_source_3_11,read_news,q106_firstclick,q106_lastclick,q106_pagesubmit,q106_clickcount,news_knowledge_5,news_knowledge_6,news_knowledge_7,news_knowledge_8,news_knowledge_9,news_knowledge_10,news_knowledge_11,news_knowledge_12,news_knowledge_13,news_knowledge_14,news_knowledge_15,news_knowledge_16,news_knowledge_17,news_knowledge_18,news_knowledge_19,attitude_trade_1,attitude_race_1,attitude_metoo_1,attitude_kavanaugh_1,attitude_immigration_1,attitude_mueller_1,attitude_gun_1,attitude_media_1,attitude_trump_1,swb_happiness,swb_relhappiness,swb_swl1,swb_swl2,swb_swl3,swb_lnlns1,swb_lnlns2,swb_lnlns3,swb_eurhappsvy_4,swb_eurhappsvy_5,swb_eurhappsvy_6,swb_eurhappsvy_7,leisure_activities1,leisure_activities3_1,leisure_activities3_2,leisure_activities3_3,leisure_activities3_4,leisure_activities3_5,fb_minutes,fb_soclife_1,fb_goodbad_1,fb_society_1,fb_happy_1,fb_habit_1,fb_betterfollownews_1,fb_morefakenews_1,fb_polarize_1,deact_24h_goodbad_1,deact_4wk_goodbad_1,deactiv_yesno,wta3,wta_understanding1,wta_understanding2,fb_use_plan,agenda,followup,id,second_4weeks_num2,first_question_counts,accept_second_4weeks,second_4weeks_num1,wta1,wta2,lowqual,first_4weeks_num,t,friends_met_number,rep_angry_length,dem_angry_length,fb_posimp_length,fb_posimp_log,fb_negimp_length,fb_negimp_log
2018-11-08 08:12:05,2018-11-08 08:25:02,IP Address,100,776,True,2018-11-08 08:25:02,R_3F2nF29l5F154XU,,email,EN,80,30,1,Never,Never,California,Yes,Democratic candidate,29,Rather closely,Rather closely,A little less,A lot less,A little less,A little less,A little more,Same,Same,A little more,90,4.332,55.816,60.296,51,True,True,True,True,Unsure,False,True,False,Unsure,Unsure,Unsure,Unsure,Unsure,False,False,9,9,8,1,9,9,9,7,1,5,4,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Some of the time,Some of the time,Some of the time,2.,2.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Get together with friends,Go to a shopping mall",Same,Same,Same,Same,Same,60,7,7,4,4,7,6,7,9,6,,Yes,150,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",No,21804,0,0,0,0,80,80,0,0,0,0.6931472,30.0,17.0,23.0,3.1780539,19.0,2.9957323
2018-11-08 08:05:42,2018-11-08 08:25:15,IP Address,100,1173,True,2018-11-08 08:25:15,R_Wrr7tYZeKIR5S5H,,email,EN,69,39,0,Once,Four times or more,None,No,Democratic candidate,36,Somewhat closely,Somewhat closely,Same,A little more,A little less,A little less,A little less,A little more,A little more,A lot more,40,3.927,82.334,83.476,48,True,True,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,8,8,6,3,7,5,8,7,0,3,5,Slightly disagree,Slightly disagree,Slightly agree,Some of the time,Some of the time,Some of the time,2.,2.,3.,3.,"Go out for dinner,Talk to friends on the phone,Go to a party,Get together with friends,Spend time with your parents",A little less,Same,Same,A little more,Same,60,7,6,7,6,3,6,6,7,6,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,10210,0,0,0,0,150,100,0,102,0,1.7917595,57.0,4.0,29.0,3.4011974,43.0,3.7841897
2018-11-08 07:33:49,2018-11-08 08:25:28,IP Address,100,3098,True,2018-11-08 08:25:28,R_2v8Li2oeeNgqXxQ,,email,EN,70,52,40,Once,Two or three times,None,No,Democratic candidate,36,Somewhat closely,Somewhat closely,A lot less,A lot less,A lot less,A little less,A lot less,A lot less,A lot less,A little less,130,17.555,222.403,225.47,70,True,True,True,True,Unsure,False,Unsure,Unsure,True,Unsure,Unsure,True,False,True,Unsure,8,6,7,5,7,4,5,7,3,5,4,Slightly disagree,Agree,Agree,Some of the time,Some of the time,Some of the time,3.,3.,3.,1. None or almost none of the times,"Go to a shopping mall,Spend time with your parents",A little less,Same,Same,A little more,A little more,0,6,5,5,6,6,8,6,6,,7,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,No,13807,0,0,0,0,20,50,0,102,1,0.6931472,96.0,4.0,35.0,3.583519,15.0,2.7725887
2018-11-08 07:59:20,2018-11-08 08:25:50,IP Address,100,1589,True,2018-11-08 08:25:51,R_3ehlSgkO5wU58k6,,email,EN,0,0,0,Four times or more,Four times or more,Virginia,Yes,Other/don't know,,Very closely,Rather closely,Same,Same,A little more,Same,Same,Same,A little more,Same,60,14.149,128.884,129.697,15,True,True,True,False,True,True,True,False,Unsure,False,False,True,False,True,False,4,7,10,7,10,8,7,7,3,6,5,Agree,Agree,Agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,4. All or almost all of the time.,2.,"Go out for dinner,Go to the cinema,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country",A little more,A little more,Same,Same,Same,41,6,6,5,4,4,6,8,8,5,,Yes,40,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,11851,0,1,0,0,35,35,0,0,0,2.6390574,16.0,16.0,66.0,4.204693,12.0,2.5649493
2018-11-08 08:13:03,2018-11-08 08:26:13,IP Address,100,789,True,2018-11-08 08:26:13,R_Zz90rcfEsi50koN,,email,EN,75,0,0,Never,Four times or more,Pennsylvania,Yes,Democratic candidate,0,Somewhat closely,Somewhat closely,Same,Same,Same,Same,Same,Same,A little more,A little more,30,6.925,62.392,64.686,16,Unsure,True,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,False,5,10,2,0,10,5,10,10,0,3,3,Disagree,Disagree,Disagree,Often,Some of the time,Often,4. All or almost all of the time.,3.,2.,4. All or almost all of the time.,"Go out for dinner,Talk to friends on the phone,Go to a party,Get together with friends,Go to a shopping mall,Spend time with your parents",Same,Same,A little more,A little more,Same,15,5,5,5,4,7,4,5,5,5,,Yes,75,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,I am not sure.,Yes,11665,0,0,0,0,101,151,0,0,0,2.4849067,145.0,4.0,53.0,3.988984,20.0,3.0445225
2018-11-08 07:13:48,2018-11-08 08:26:13,IP Address,100,4345,True,2018-11-08 08:26:13,R_2vitBOoQZMQqxjH,,email,EN,90,50,40,Two or three times,Two or three times,New York,No,Democratic candidate,0,Rather closely,Very closely,A little less,A lot less,A lot less,A little less,A lot less,A lot more,A lot more,A lot more,20,19.432,319.508,319.779,17,Unsure,True,True,True,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,True,Unsure,10,0,9,9,8,9,10,6,0,6,6,Neither agree nor disagree,Slightly disagree,Agree,Hardly ever,Some of the time,Hardly ever,1. None or almost none of the times,2.,4. All or almost all of the time.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Get together with friends,Go to a shopping mall",A lot more,A lot more,A little more,A little more,A lot less,55,4,7,6,6,3,9,4,5,6,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,19304,0,1,0,0,500,100,0,0,0,2.7725887,90.0,44.0,4.0,1.609438,21.0,3.0910425
2018-11-08 07:54:04,2018-11-08 08:26:30,IP Address,100,1945,True,2018-11-08 08:26:30,R_3oC5fVAfvHErNlr,,email,EN,85,20,0,Four times or more,Two or three times,Illinois,Yes,Democratic candidate,0,Not at all closely,Not at all closely,Same,A little more,Same,Same,Same,Same,A little more,A little more,30,8.813,157.697,160.013,17,True,True,True,True,Unsure,Unsure,True,False,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,False,8,10,0,0,10,8,10,8,0,6,7 (more happy),Agree,Agree,Strongly agree,Hardly ever,Hardly ever,Hardly ever,2.,3.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Spend time with your kids",A little more,A little more,Same,Same,Same,120,8,9,6,4,10,2,10,8,7,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,11417,0,1,0,0,50,100,0,0,0,1.609438,183.0,0.0,159.0,5.075174,117.0,4.7706847
2018-11-08 08:05:07,2018-11-08 08:26:44,IP Address,100,1296,True,2018-11-08 08:26:45,R_3ISN5paf6yGt9HR,,email,EN,96,0,0,Never,Two or three times,Florida,Yes,Democratic candidate,0,Rather closely,Somewhat closely,Same,Same,Same,Same,Same,A little more,Same,A little more,45,7.448,106.484,108.555,53,Unsure,True,True,True,Unsure,False,True,False,False,Unsure,Unsure,True,Unsure,Unsure,False,7,10,0,0,8,7,10,8,0,5,5,Slightly agree,Neither agree nor disagree,Slightly agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,3.,4. All or almost all of the time.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Go to a party,Get together with friends,Go to a shopping mall",A little less,A little more,Same,A little more,A little more,24,7,7,6,7,4,7,8,8,5,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,15726,0,1,0,0,50,50,0,0,0,2.1972246,126.0,4.0,48.0,3.8918202,25.0,3.2580965
2018-11-08 08:02:22,2018-11-08 08:26:56,IP Address,100,1474,True,2018-11-08 08:26:57,R_3PmNnvMdIHMPRon,,email,EN,80,14,0,Never,Never,California,Yes,Democratic candidate,0,Not at all closely,Somewhat closely,Same,Same,Same,Same,Same,Same,Same,Same,45,23.4,217.196,217.85,55,True,True,True,Unsure,True,Unsure,False,False,Unsure,Unsure,False,True,Unsure,False,False,7,10,4,0,6,6,10,6,0,5,4,Slightly disagree,Neither agree nor disagree,Slightly disagree,Some of the time,Hardly ever,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,2.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Get together with friends",A little more,Same,A little less,Same,A little more,120,5,5,5,4,7,7,10,7,6,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,20040,0,1,0,0,600,500,0,0,0,1.0986123,42.0,10.0,16.0,2.8332133,8.0,2.1972246
2018-11-08 08:17:45,2018-11-08 08:27:04,IP Address,100,559,True,2018-11-08 08:27:04,R_2bJWURqMsxndXS0,,email,EN,91,0,0,Never,Four times or more,None,No,Democratic candidate,10,Somewhat closely,Somewhat closely,A lot less,A lot less,A lot less,A lot less,A lot less,A little more,A lot more,Same,30,3.819,56.115,57.239,16,True,True,True,True,Unsure,Unsure,Unsure,Unsure,False,Unsure,Unsure,Unsure,True,Unsure,Unsure,9,10,1,0,10,5,10,2,0,5,4,Disagree,Slightly disagree,Slightly disagree,Some of the time,Some of the time,Some of the time,1. None or almost none of the times,3.,3.,2.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone from another country,Get together with friends",A little less,Same,Same,A little more,Same,20,5,5,5,3,10,7,7,7,10,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,522,0,0,0,0,50,50,0,0,0,1.7917595,34.0,13.0,67.0,4.2195077,43.0,3.7841897
2018-11-08 08:11:27,2018-11-08 08:27:46,IP Address,100,978,True,2018-11-08 08:27:46,R_2YmQSCW8XqSmHtM,,email,EN,100,100,100,Four times or more,Four times or more,Ohio,Yes,Republican candidate,100,Very closely,Very closely,A lot more,A lot more,A lot more,A lot more,A lot more,A lot more,A lot more,A lot more,8,5.487,36.776,37.382,53,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,10,10,10,10,10,10,10,10,10,7 (a very happy person),7 (more happy),Strongly agree,Strongly agree,Strongly agree,Hardly ever,Often,Some of the time,4. All or almost all of the time.,1. None or almost none of the times,1. None or almost none of the times,4. All or almost all of the time.,"Go out for dinner,Talk to friends on the phone,Go to a party,Get together with friends,Go to a shopping mall,Spend time with your parents",A lot more,A lot more,A lot more,A lot more,A lot more,8,10,10,10,10,10,10,10,10,10,,Yes,15,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,I am not sure.,Yes,2002,0,0,0,0,15,15,1,0,0,0.6931472,20.0,20.0,37.0,3.637586,4.0,1.609438
2018-11-08 08:10:23,2018-11-08 08:29:08,IP Address,100,1125,True,2018-11-08 08:29:08,R_1GU0QBhZh3Tl7T8,,email,EN,0,100,81,Once,Never,California,Yes,Republican candidate,100,Somewhat closely,Somewhat closely,Same,Same,A lot less,Same,Same,Same,Same,A little less,120,8.466,119.574,120.518,50,True,True,True,True,True,True,True,Unsure,Unsure,True,Unsure,True,Unsure,Unsure,True,8,6,9,9,2,1,4,10,7,6,6,Agree,Agree,Agree,Some of the time,Some of the time,Some of the time,1. None or almost none of the times,1. None or almost none of the times,4. All or almost all of the time.,2.,"Go out for dinner,Get together with friends,Spend time with your kids",Same,A little less,A little less,A little more,Same,120,6,6,5,6,7,7,7,6,8,,Yes,200,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,20835,0,1,0,0,500,400,0,0,0,1.3862944,4.0,58.0,51.0,3.9512436,18.0,2.944439
2018-11-08 07:56:24,2018-11-08 08:29:16,IP Address,100,1972,True,2018-11-08 08:29:17,R_w7TCtwV90DMJQ5z,,email,EN,70,20,0,Never,Two or three times,Florida,Yes,Democratic candidate,15,Somewhat closely,Not at all closely,A little less,A lot less,A little less,A lot less,A lot less,A lot less,A little less,A little less,45,11.8,116.58,117.562,15,Unsure,Unsure,True,True,Unsure,False,Unsure,Unsure,Unsure,Unsure,Unsure,False,Unsure,Unsure,Unsure,7,10,4,0,7,3,7,10,1,5,5,Slightly agree,Slightly agree,Agree,Some of the time,Often,Some of the time,3.,2.,4. All or almost all of the time.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends",A little more,A little more,A little more,A little more,A little more,90,3,3,2,3,6,2,10,10,7,,Yes,125,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,I am not sure.,Yes,20117,0,0,0,0,200,200,0,102,0,2.6390574,98.0,116.0,81.0,4.406719,120.0,4.7957907
2018-11-08 08:09:31,2018-11-08 08:29:19,IP Address,100,1188,True,2018-11-08 08:29:20,R_w5WFvForTiH26M9,,email,EN,70,0,0,Never,Four times or more,Arizona,Yes,Democratic candidate,20,Somewhat closely,Somewhat closely,Same,Same,Same,Same,A little more,A little more,Same,A little more,30,6.511,107.729,109.06,54,True,True,True,Unsure,Unsure,Unsure,True,False,Unsure,Unsure,Unsure,True,Unsure,Unsure,False,8,8,3,0,9,10,10,5,0,4,3,Disagree,Disagree,Neither agree nor disagree,Hardly ever,Hardly ever,Hardly ever,2.,2.,3.,2.,"Go to the cinema,Interact with someone who voted the opposite way as you in the last presidential election",Same,Same,A little more,A little more,Same,45,6,5,4,5,7,5,8,8,7,,Yes,2000,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,16647,0,0,0,0,2000,2000,0,0,0,1.3862944,4.0,4.0,38.0,3.6635616,53.0,3.988984
2018-11-08 07:09:14,2018-11-08 08:29:44,IP Address,100,4829,True,2018-11-08 08:29:44,R_reizSYbhRhlHoL7,,email,EN,81,0,0,Never,Two or three times,Florida,Yes,Democratic candidate,0,Very closely,Very closely,Same,Same,Same,Same,Same,A little less,A little less,Same,90,51.852,167.955,169.11,16,True,True,True,True,True,False,True,False,Unsure,False,False,True,False,True,False,7,8,3,1,7,9,10,6,0,6,5,Slightly disagree,Slightly disagree,Slightly agree,Some of the time,Some of the time,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,4. All or almost all of the time.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country,Get together with friends,Spend time with your kids",Same,Same,Same,Same,Same,90,5,5,4,6,8,7,4,9,8,,Yes,300,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,15336,0,0,0,0,500,500,0,0,0,1.0986123,219.0,19.0,27.0,3.3322046,19.0,2.9957323
